title,make,model,year,condition,transmission,price
Toyota Highlander 2020 Blue,Toyota,Highlander,2020,foreign used,automatic,"₦ 58,000,000"
Hyundai Sonata SE 2016 Black,Hyundai,Sonata SE,2016,local used,automatic,"₦ 12,400,000"
Mercedes-Benz GLC-Class 2016 Gray,Mercedes-Benz,GLC-Class,2016,local used,automatic,"₦ 27,500,000"
Opel Zafira 1.6 2004 Blue,Opel,Zafira 1,2004,foreign used,manual,"₦ 7,000,000"
Lexus RX 330 2004 Gold,Lexus,RX 330,2004,foreign used,automatic,"₦ 13,800,000"
Mercedes-Benz M Class ML 350 BlueTEC 4Matic 2013 White,Mercedes-Benz,M Class,2013,foreign used,automatic,"₦ 28,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry LE,2013,foreign used,automatic,"₦ 14,000,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2015 Red,Mercedes-Benz,CLA-Class CLA,2015,foreign used,automatic,"₦ 16,500,000"
Lexus RX 350 AWD 2012 Red,Lexus,RX 350,2012,foreign used,automatic,"₦ 20,500,000"
Volkswagen Passat 1.6 2005 Red,Volkswagen,Passat 1,2005,local used,manual,"₦ 2,300,000"
Toyota Avalon XLE 4dr Sedan (3.5L 6cyl 6A) 2015 Black,Toyota,Avalon XLE,2015,foreign used,automatic,"₦ 21,900,000"
Toyota Venza Limited AWD V6 2013 Black,Toyota,Venza Limited,2013,foreign used,automatic,"₦ 23,500,000"
BMW 8 Series 2021,BMW,8 Series,2021,foreign used,automatic,"₦ 100,500,000"
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 Silver,Mercedes-Benz,E350 Base,2014,foreign used,automatic,"₦ 25,900,000"
Toyota Avalon XLE 4dr Sedan (3.5L 6cyl 6A) 2014 Silver,Toyota,Avalon XLE,2014,foreign used,automatic,"₦ 20,850,000"
New Suzuki Jimny 2025 Silver,New,Suzuki Jimny,2025,new,automatic,"₦ 52,800,000"
Mercedes-Benz GLE-Class GLE 450 4MATIC 2020 White,Mercedes-Benz,GLE-Class GLE,2020,foreign used,automatic,"₦ 99,999,999"
Lexus GX 2017 Blue,Lexus,GX,2017,foreign used,automatic,"₦ 68,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Gray,Toyota,Camry LE,2011,foreign used,automatic,"₦ 10,500,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Black,Toyota,Camry LE,2010,foreign used,automatic,"₦ 9,500,000"
Mercedes-Benz GLC-Class 2017 White,Mercedes-Benz,GLC-Class,2017,local used,automatic,"₦ 45,500,000"
Toyota Tacoma Double Cab V6 Automatic 2011 Gray,Toyota,Tacoma Double,2011,local used,automatic,"₦ 17,100,000"
Toyota Venza V6 2011 White,Toyota,Venza V6,2011,foreign used,automatic,"₦ 19,500,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry SE,2013,local used,automatic,"₦ 10,800,000"
Ford F-150 2014 Gray,Ford,F-150,2014,foreign used,automatic,"₦ 25,000,000"
Toyota RAV4 XLE AWD (2.5L 4cyl 6A) 2017 Red,Toyota,RAV4 XLE,2017,foreign used,automatic,"₦ 29,500,000"
Volkswagen Passat 2017 Gray,Volkswagen,Passat,2017,foreign used,automatic,"₦ 23,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 Brown,Mercedes-Benz,GLE-Class GLE,2017,foreign used,automatic,"₦ 41,900,000"
Toyota Venza V6 AWD 2010 Brown,Toyota,Venza V6,2010,foreign used,automatic,"₦ 17,100,000"
Lexus ES 350 FWD 2016 Gray,Lexus,ES 350,2016,foreign used,automatic,"₦ 35,000,000"
Toyota Corolla 2004 Black,Toyota,Corolla,2004,foreign used,automatic,"₦ 8,550,000"
Honda Accord 2008 Gray,Honda,Accord,2008,local used,automatic,"₦ 5,550,000"
Lexus ES 350 2011 Silver,Lexus,ES 350,2011,foreign used,automatic,"₦ 13,500,000"
Toyota Corolla LE Plus 4dr Sedan (1.8L 4cyl CVT) 2015 Silver,Toyota,Corolla LE,2015,foreign used,automatic,"₦ 13,000,000"
Honda Pilot EX 4x4 (3.5L 6cyl 5A) 2005 Silver,Honda,Pilot EX,2005,local used,automatic,"₦ 3,199,999"
Toyota Avalon XLS 2006 Gold,Toyota,Avalon XLS,2006,foreign used,automatic,"₦ 9,000,000"
Lexus ES 350 2009 Black,Lexus,ES 350,2009,foreign used,automatic,"₦ 12,700,000"
Hyundai Santa Fe 2020 Blue,Hyundai,Santa Fe,2020,local used,automatic,"₦ 38,500,000"
Toyota Corolla 1.4 2004 Gray,Toyota,Corolla 1,2004,local used,automatic,"₦ 3,950,000"
Audi Q5 2012 Black,Audi,Q5,2012,local used,automatic,"₦ 9,800,000"
Toyota Highlander 2008 Black,Toyota,Highlander,2008,local used,automatic,"₦ 8,500,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Black,Mercedes-Benz,GLE-Class GLE,2020,foreign used,automatic,"₦ 90,000,000"
Lexus ES 350 FWD 2014 Silver,Lexus,ES 350,2014,foreign used,automatic,"₦ 24,000,000"
Mercedes-Benz M Class ML 350 4Matic 2013 White,Mercedes-Benz,M Class,2013,foreign used,automatic,"₦ 27,500,000"
New Jetour X70 Plus 2025 Black,New,Jetour X70,2025,new,automatic,"₦ 66,000,000"
Lexus RX 330 2006 Gray,Lexus,RX 330,2006,foreign used,automatic,"₦ 12,000,000"
Mercedes-Benz GLE-Class GLE 450 4MATIC 2020 Gray,Mercedes-Benz,GLE-Class GLE,2020,foreign used,automatic,"₦ 105,000,000"
BMW M5 Competition AWD 2019 Gray,BMW,M5 Competition,2019,local used,automatic,"₦ 69,000,000"
Lexus RX 350 2008 Silver,Lexus,RX 350,2008,foreign used,automatic,"₦ 13,800,000"
Chevrolet Spark 2011 White,Chevrolet,Spark,2011,foreign used,automatic,"₦ 8,600,000"
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2014 Gold,Toyota,Avalon Limited,2014,local used,automatic,"₦ 15,000,000"
Mercedes-Benz GLC-Class 2017 Blue,Mercedes-Benz,GLC-Class,2017,foreign used,automatic,"₦ 38,400,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2012 Black,Toyota,Camry SE,2012,local used,automatic,"₦ 11,500,000"
Honda Accord 2019 Black,Honda,Accord,2019,foreign used,automatic,"₦ 28,000,000"
Toyota Camry SE Sport 4dr Sedan (2.5L 4cyl 6A) 2014 Black,Toyota,Camry SE,2014,foreign used,automatic,"₦ 15,000,000"
Peugeot 307 2007 Silver,Peugeot,307,2007,local used,automatic,"₦ 4,000,000"
Lexus GS 350 2008 Black,Lexus,GS 350,2008,local used,automatic,"₦ 7,550,000"
Toyota Highlander XLE 2021 Blue,Toyota,Highlander XLE,2021,foreign used,automatic,"₦ 65,000,000"
Toyota Venza 2010 Silver,Toyota,Venza,2010,foreign used,automatic,"₦ 17,950,000"
Mercedes-Benz GLK-Class 350 4MATIC 2010 Black,Mercedes-Benz,GLK-Class 350,2010,foreign used,automatic,"₦ 18,000,000"
Toyota Highlander Limited 3.5l 4WD 2013 Silver,Toyota,Highlander Limited,2013,foreign used,automatic,"₦ 20,000,000"
Toyota Highlander Limited V6 2006 Gray,Toyota,Highlander Limited,2006,foreign used,automatic,"₦ 13,500,000"
Toyota C-HR 2018 Gray,Toyota,C-HR,2018,foreign used,automatic,"₦ 33,000,000"
Toyota Camry 2019 Blue,Toyota,Camry,2019,foreign used,automatic,"₦ 37,900,000"
Land Rover Range Rover Vogue 2016 Black,Land,Rover Range,2016,local used,automatic,"₦ 36,000,000"
Kia Picanto 2014 Silver,Kia,Picanto,2014,foreign used,automatic,"₦ 8,300,000"
Toyota Corolla 2009 Gray,Toyota,Corolla,2009,local used,manual,"₦ 3,500,000"
Hyundai Elantra GLS 2012 Gray,Hyundai,Elantra GLS,2012,local used,automatic,"₦ 7,400,000"
Toyota Sienna Limited 7 Passenger 2012 Black,Toyota,Sienna Limited,2012,local used,automatic,"₦ 11,700,000"
Toyota Camry 2005 Silver,Toyota,Camry,2005,foreign used,automatic,"₦ 7,500,000"
Lexus RX 350 2021 White,Lexus,RX 350,2021,foreign used,automatic,"₦ 76,000,000"
Honda CR-V Touring AWD 2018 Black,Honda,CR-V Touring,2018,foreign used,automatic,"₦ 29,000,000"
Toyota RAV4 XLE AWD 2019 Black,Toyota,RAV4 XLE,2019,foreign used,automatic,"₦ 49,000,000"
Toyota RAV4 2015 Red,Toyota,RAV4,2015,foreign used,automatic,"₦ 26,500,000"
Lexus GS 2015 White,Lexus,GS,2015,foreign used,automatic,"₦ 27,000,000"
Toyota Highlander 2023 Black,Toyota,Highlander,2023,local used,automatic,"₦ 78,000,000"
Toyota RAV4 XLE Premium FWD 2020 Gray,Toyota,RAV4 XLE,2020,foreign used,automatic,"₦ 45,999,999"
Honda Accord EX-L 4dr Sedan (2.4L 4cyl CVT) 2015 Silver,Honda,Accord EX-L,2015,foreign used,automatic,"₦ 15,999,999"
Land Rover Range Rover Vogue 2023 Gray,Land,Rover Range,2023,foreign used,automatic,"₦ 285,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2013 Blue,Toyota,Corolla LE,2013,foreign used,automatic,"₦ 12,500,000"
Toyota Land Cruiser Prado 4.0 Petrol GX-R 2020 White,Toyota,Land Cruiser,2020,foreign used,automatic,"₦ 86,000,000"
Toyota Corolla LE 2006 Brown,Toyota,Corolla LE,2006,local used,automatic,"₦ 4,000,000"
Mercedes-Benz GLK-Class 350 2010 Gray,Mercedes-Benz,GLK-Class 350,2010,foreign used,automatic,"₦ 18,700,000"
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 Gray,Mercedes-Benz,E350 Base,2014,foreign used,automatic,"₦ 23,100,000"
Toyota Venza 2013 Black,Toyota,Venza,2013,foreign used,automatic,"₦ 23,400,000"
Mercedes-Benz C400 2016 White,Mercedes-Benz,C400,2016,foreign used,automatic,"₦ 36,900,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Gold,Toyota,Camry LE,2010,local used,automatic,"₦ 7,200,000"
New Jet Mover 2024 Gray,New,Jet Mover,2024,new,automatic,"₦ 75,000,000"
Cadillac Escalade 2016 Black,Cadillac,Escalade,2016,foreign used,automatic,"₦ 105,000,000"
Honda Accord EX-L 2018 White,Honda,Accord EX-L,2018,foreign used,automatic,"₦ 29,999,999"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Gold,Toyota,Camry LE,2008,local used,automatic,"₦ 6,700,000"
Toyota RAV4 XLE AWD 2020 Blue,Toyota,RAV4 XLE,2020,foreign used,automatic,"₦ 45,000,000"
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 Red,Toyota,Highlander Limited,2016,foreign used,automatic,"₦ 34,000,000"
Lexus RX 350 F Sport FWD 2018 Gray,Lexus,RX 350,2018,foreign used,automatic,"₦ 70,000,000"
Kia Ray 1.0 FWD 2013 Green,Kia,Ray 1,2013,foreign used,automatic,"₦ 12,500,000"
Lexus RX 350 2010 Red,Lexus,RX 350,2010,foreign used,automatic,"₦ 20,500,000"
Honda Accord 2014 Black,Honda,Accord,2014,foreign used,automatic,"₦ 15,500,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.0L 6cyl 7A) 2010 White,Mercedes-Benz,C300 Sport,2010,foreign used,automatic,"₦ 11,800,000"
Honda Accord Touring 4dr Sedan FWD (3.5L 6cyl 6A) 2016 Black,Honda,Accord Touring,2016,foreign used,automatic,"₦ 20,000,000"
Kia Picanto 2015 Black,Kia,Picanto,2015,local used,automatic,"₦ 5,500,000"
Lexus ES 350 FWD 2013 Red,Lexus,ES 350,2013,foreign used,automatic,"₦ 23,000,000"
Toyota RAV4 XLE AWD 2020 Gray,Toyota,RAV4 XLE,2020,foreign used,automatic,"₦ 37,950,000"
Toyota Corolla S Plus 4dr Sedan (1.8L 4cyl 6M) 2014 Red,Toyota,Corolla S,2014,foreign used,automatic,"₦ 15,950,000"
Toyota RAV4 3.5 Limited 2010 Silver,Toyota,RAV4 3,2010,foreign used,automatic,"₦ 9,350,000"
Mercedes-Benz GLC-Class 2016 Silver,Mercedes-Benz,GLC-Class,2016,foreign used,automatic,"₦ 33,950,000"
Toyota Sienna Limited 7-Passenger 4dr Minivan AWD (3.5L 6cyl 6A) 2014,Toyota,Sienna Limited,2014,foreign used,automatic,"₦ 19,850,000"
Toyota Sienna XLE AWD 7-Passenger 2013 Red,Toyota,Sienna XLE,2013,foreign used,automatic,"₦ 16,000,000"
Toyota Tacoma TRD Pro 2018 Silver,Toyota,Tacoma TRD,2018,foreign used,automatic,"₦ 41,000,000"
Toyota Tacoma Limited 2017 Gray,Toyota,Tacoma Limited,2017,foreign used,automatic,"₦ 36,500,000"
Toyota Highlander Limited V6 2007 Blue,Toyota,Highlander Limited,2007,local used,automatic,"₦ 6,800,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Gray,Mercedes-Benz,GLE-Class GLE,2020,foreign used,automatic,"₦ 91,500,000"
Ford Edge 2010 Silver,Ford,Edge,2010,local used,automatic,"₦ 5,850,000"
Honda Accord EX 4dr Sedan (2.4L 4cyl CVT) 2014 Gray,Honda,Accord EX,2014,foreign used,automatic,"₦ 12,900,000"
Lexus GX 460 Luxury 2018 Black,Lexus,GX 460,2018,foreign used,automatic,"₦ 39,500,000"
Toyota Camry 2018 White,Toyota,Camry,2018,foreign used,automatic,"₦ 36,000,000"
Toyota Sienna LE AWD 2005 Blue,Toyota,Sienna LE,2005,local used,automatic,"₦ 4,900,000"
Lexus RX 350 2017 White,Lexus,RX 350,2017,local used,automatic,"₦ 35,800,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Red,Toyota,Camry LE,2008,local used,automatic,"₦ 6,999,999"
Toyota RAV4 Limited 4dr SUV (2.5L 4cyl 6A) 2015 Brown,Toyota,RAV4 Limited,2015,foreign used,automatic,"₦ 24,500,000"
Toyota Corolla 1.4 D Automatic 2004 Silver,Toyota,Corolla 1,2004,local used,automatic,"₦ 2,650,000"
Mercedes-Benz GLK-Class 350 4MATIC 2013 Red,Mercedes-Benz,GLK-Class 350,2013,foreign used,automatic,"₦ 22,000,000"
Toyota Highlander Limited 2012 Brown,Toyota,Highlander Limited,2012,local used,automatic,"₦ 12,300,000"
Toyota Corolla LE 2006 Red,Toyota,Corolla LE,2006,local used,automatic,"₦ 5,650,000"
Lexus GS 350 2010 Black,Lexus,GS 350,2010,local used,automatic,"₦ 9,800,000"
Mercedes-Benz E350 Base 4Matic Coupe AWD (3.5L 6cyl 7A) 2014 Black,Mercedes-Benz,E350 Base,2014,local used,automatic,"₦ 12,700,000"
Lexus ES 350 F Sport 2020 Blue,Lexus,ES 350,2020,foreign used,automatic,"₦ 77,500,000"
Lexus ES 350 2008 Silver,Lexus,ES 350,2008,local used,automatic,"₦ 6,800,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2016 White,Toyota,Camry LE,2016,local used,automatic,"₦ 13,000,000"
Lexus RX 350 2017 Gray,Lexus,RX 350,2017,foreign used,automatic,"₦ 47,500,000"
Ford Focus 2006 Silver,Ford,Focus,2006,local used,automatic,"₦ 3,300,000"
Toyota Corolla 2010 Black,Toyota,Corolla,2010,foreign used,automatic,"₦ 12,500,000"
Honda Accord EX-L 4dr Sedan w/Navigation (2.4L 4cyl CVT) 2014 White,Honda,Accord EX-L,2014,local used,automatic,"₦ 12,000,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2014 Silver,Toyota,Camry XLE,2014,local used,automatic,"₦ 11,500,000"
BMW 328i 2013 Black,BMW,328i,2013,foreign used,automatic,"₦ 17,300,000"
Mercedes-Benz S-Class S 550 2014 White,Mercedes-Benz,S-Class S,2014,local used,automatic,"₦ 63,000,000"
Lexus IS 350 2008 Silver,Lexus,IS 350,2008,foreign used,automatic,"₦ 14,300,000"
Toyota RAV4 XLE 4dr SUV (2.5L 4cyl 6A) 2015 Red,Toyota,RAV4 XLE,2015,foreign used,automatic,"₦ 24,000,000"
Mercedes-Benz CLA-Class 2018 Gray,Mercedes-Benz,CLA-Class,2018,foreign used,automatic,"₦ 27,000,000"
Mercedes-Benz GLK-Class Base GLK 350 4dr 4x2 (3.5L 6cyl 7A) 2015 Red,Mercedes-Benz,GLK-Class Base,2015,foreign used,automatic,"₦ 26,000,000"
Volvo XC90 T6 First Edition AWD (2.0L 4cyl 8A) 2016 White,Volvo,XC90 T6,2016,foreign used,automatic,"₦ 39,000,000"
Lexus RX 350 2016 Silver,Lexus,RX 350,2016,foreign used,automatic,"₦ 48,500,000"
Toyota RAV4 Limited AWD 2024 Black,Toyota,RAV4 Limited,2024,foreign used,automatic,"₦ 67,000,000"
Toyota Sienna SE Premium 8-Passenger 4dr Minivan (3.5L 6cyl 6A) 2015,Toyota,Sienna SE,2015,foreign used,automatic,"₦ 27,500,000"
Mercedes-Benz E350 2016 Silver,Mercedes-Benz,E350,2016,foreign used,automatic,"₦ 29,000,000"
Lexus GX 460 Luxury 2015 White,Lexus,GX 460,2015,foreign used,automatic,"₦ 53,000,000"
Ford F-150 2007 Black,Ford,F-150,2007,foreign used,automatic,"₦ 14,500,000"
Lexus ES 350 FWD 2016 Black,Lexus,ES 350,2016,foreign used,automatic,"₦ 32,000,000"
Toyota Highlander Limited Platinum 4x2 V6 (3.5L 6cyl 8A) 2017 Gray,Toyota,Highlander Limited,2017,foreign used,automatic,"₦ 44,000,000"
Toyota Highlander 2005 Blue,Toyota,Highlander,2005,foreign used,automatic,"₦ 9,950,000"
Mercedes-Benz GLC-Class 2020 Black,Mercedes-Benz,GLC-Class,2020,foreign used,automatic,"₦ 58,000,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 Black,Mercedes-Benz,C300 Sport,2013,foreign used,automatic,"₦ 16,000,000"
Toyota RAV4 XLE AWD 2020 Gray,Toyota,RAV4 XLE,2020,local used,automatic,"₦ 35,800,000"
Toyota Venza LE 4dr Wagon AWD (2.7L 4cyl 6A) 2014 Black,Toyota,Venza LE,2014,foreign used,automatic,"₦ 18,650,000"
Mercedes-Benz GLE-Class GLE 350 2018 White,Mercedes-Benz,GLE-Class GLE,2018,foreign used,automatic,"₦ 42,950,000"
Toyota Tacoma V6 4dr Double Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A) 2014 Gray,Toyota,Tacoma V6,2014,foreign used,automatic,"₦ 25,250,000"
Jeep Wrangler Unlimited Sahara 2011 Black,Jeep,Wrangler Unlimited,2011,foreign used,automatic,"₦ 23,500,000"
Toyota Highlander XSE 2022 Red,Toyota,Highlander XSE,2022,foreign used,automatic,"₦ 67,950,000"
Toyota Highlander Limited Platinum 4x2 V6 (3.5L 6cyl 8A) 2018 White,Toyota,Highlander Limited,2018,foreign used,automatic,"₦ 42,000,000"
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2010 Red,Acura,MDX Advance,2010,foreign used,automatic,"₦ 12,000,000"
Hyundai Veloster 2014 Black,Hyundai,Veloster,2014,local used,automatic,"₦ 6,530,000"
Toyota Tacoma Access Cab 2008 Black,Toyota,Tacoma Access,2008,foreign used,automatic,"₦ 29,000,000"
Mercedes-Benz C350 C350 BlueEFFICIENCY 4MATIC AWD 2009 White,Mercedes-Benz,C350 C350,2009,local used,automatic,"₦ 8,100,000"
Nissan Versa 1.6 SV 2017 Gray,Nissan,Versa 1,2017,foreign used,automatic,"₦ 11,500,000"
Lexus GS 350 AWD 2008 Silver,Lexus,GS 350,2008,foreign used,automatic,"₦ 11,800,000"
Toyota Highlander 2010 Gold,Toyota,Highlander,2010,local used,automatic,"₦ 11,000,000"
Toyota Highlander 2013 Black,Toyota,Highlander,2013,foreign used,automatic,"₦ 18,800,000"
Hyundai Tucson 2014 Silver,Hyundai,Tucson,2014,foreign used,automatic,"₦ 14,500,000"
Mercedes-Benz B-Class 2008 Silver,Mercedes-Benz,B-Class,2008,foreign used,automatic,"₦ 6,000,000"
Lexus RX 350 AWD 2009 White,Lexus,RX 350,2009,foreign used,automatic,"₦ 14,000,000"
Mercedes-Benz Brabus G 800 2020 Black,Mercedes-Benz,Brabus G,2020,foreign used,automatic,"₦ 455,000,000"
Mazda CX-9 2015 Gray,Mazda,CX-9,2015,foreign used,automatic,"₦ 17,000,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Silver,Mercedes-Benz,GLE-Class GLE,2020,foreign used,automatic,"₦ 90,000,000"
Mercedes-Benz GLE-Class GLE 350 2018 Brown,Mercedes-Benz,GLE-Class GLE,2018,foreign used,automatic,"₦ 45,000,000"
Toyota Highlander Limited 2009 White,Toyota,Highlander Limited,2009,foreign used,automatic,"₦ 14,400,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2014 Silver,Toyota,Camry SE,2014,foreign used,automatic,"₦ 14,800,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Gold,Toyota,Camry LE,2010,local used,automatic,"₦ 7,900,000"
Mercedes-Benz GLE-Class 2017 Black,Mercedes-Benz,GLE-Class,2017,foreign used,automatic,"₦ 43,000,000"
Mercedes-Benz GLA-Class 2015 Blue,Mercedes-Benz,GLA-Class,2015,foreign used,automatic,"₦ 25,000,000"
Land Rover Range Rover Evoque 2013 Red,Land,Rover Range,2013,local used,automatic,"₦ 12,500,000"
Honda Accord 2012 White,Honda,Accord,2012,foreign used,automatic,"₦ 11,500,000"
BMW 328i 2010 Red,BMW,328i,2010,foreign used,automatic,"₦ 15,500,000"
Mercedes-Benz C43 2020 Gray,Mercedes-Benz,C43,2020,foreign used,automatic,"₦ 81,111,111"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.0L 6cyl 7A) 2012 Red,Mercedes-Benz,C300 Sport,2012,local used,automatic,"₦ 7,999,999"
Lexus RX 330 2006 Gold,Lexus,RX 330,2006,local used,automatic,"₦ 9,000,000"
New Toyota Land Cruiser LC300 2024 Black,New,Toyota Land,2024,new,automatic,"₦ 200,000,000"
Lexus NX 200 AWD 2016 Gray,Lexus,NX 200,2016,local used,automatic,"₦ 28,000,000"
Toyota Sienna LE AWD 2005 White,Toyota,Sienna LE,2005,local used,automatic,"₦ 5,400,000"
Toyota Highlander 2018 Gray,Toyota,Highlander,2018,foreign used,automatic,"₦ 35,000,000"
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2014 Red,Toyota,Avalon Limited,2014,foreign used,automatic,"₦ 19,700,000"
Toyota Tacoma 2022 Black,Toyota,Tacoma,2022,foreign used,automatic,"₦ 44,500,000"
Mini Cooper 2014 Red,Mini,Cooper,2014,foreign used,automatic,"₦ 15,500,000"
Lexus ES 350 FWD 2015 Black,Lexus,ES 350,2015,local used,automatic,"₦ 14,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2012 Silver,Mercedes-Benz,GLK-Class 350,2012,foreign used,automatic,"₦ 17,400,000"
Lexus IS 250 4WD 2014 Black,Lexus,IS 250,2014,foreign used,automatic,"₦ 24,000,000"
Chevrolet Spark 1LT 4dr Hatchback (1.2L 4cyl CVT) 2014 Green,Chevrolet,Spark 1LT,2014,foreign used,automatic,"₦ 9,999,999"
Toyota Corolla S Plus 4dr Sedan (1.8L 4cyl 6M) 2015 Black,Toyota,Corolla S,2015,foreign used,automatic,"₦ 16,500,000"
Toyota Tacoma 2006 Red,Toyota,Tacoma,2006,foreign used,automatic,"₦ 21,000,000"
Toyota Avalon 2016 Gray,Toyota,Avalon,2016,foreign used,automatic,"₦ 22,500,000"
Hyundai Sonata Limited 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A) 2015 White,Hyundai,Sonata Limited,2015,foreign used,automatic,"₦ 14,500,000"
Toyota Highlander 2006 Blue,Toyota,Highlander,2006,local used,,"₦ 6,200,000"
Nissan Almera 1.5 D 2003 Silver,Nissan,Almera 1,2003,local used,manual,"₦ 3,600,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2014,Mercedes-Benz,M Class,2014,foreign used,automatic,"₦ 32,000,000"
Mercedes-Benz E350 2012 Red,Mercedes-Benz,E350,2012,foreign used,automatic,"₦ 14,500,000"
Toyota Highlander Limited 2012 Gray,Toyota,Highlander Limited,2012,foreign used,automatic,"₦ 22,500,000"
Lexus GX 460 Luxury 2020 Black,Lexus,GX 460,2020,foreign used,automatic,"₦ 95,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 Gray,Mercedes-Benz,GLE-Class GLE,2017,local used,automatic,"₦ 30,000,000"
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2015 Blue,Toyota,Highlander XLE,2015,foreign used,automatic,"₦ 31,000,000"
Lexus RX 350 2014 Gold,Lexus,RX 350,2014,foreign used,automatic,"₦ 27,500,000"
Mercedes-Benz GLB-Class GLB 200 4MATIC 2021 Gray,Mercedes-Benz,GLB-Class GLB,2021,foreign used,automatic,"₦ 55,000,000"
Toyota RAV4 Limited AWD (2.5L 4cyl 6A) 2017 Silver,Toyota,RAV4 Limited,2017,foreign used,automatic,"₦ 26,950,000"
Toyota Venza XLE AWD 2013 Black,Toyota,Venza XLE,2013,foreign used,automatic,"₦ 20,950,000"
Mercedes-Benz GL-Class GL 450 2013,Mercedes-Benz,GL-Class GL,2013,local used,automatic,"₦ 13,000,000"
Toyota Tacoma TRD Off Road 2018 Gold,Toyota,Tacoma TRD,2018,foreign used,automatic,"₦ 42,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 Silver,Mercedes-Benz,GLE-Class GLE,2017,foreign used,automatic,"₦ 42,000,000"
Honda Pilot EX-L 4dr SUV 4WD w/Rear Entertainment (3.5L 6cyl 5A) 2014,Honda,Pilot EX-L,2014,foreign used,automatic,"₦ 15,000,000"
Honda Pilot EX 4x4 (3.5L 6cyl 5A) 2005 Green,Honda,Pilot EX,2005,local used,automatic,"₦ 4,000,000"
Toyota Grand Highlander Platinum AWD 2024 Black,Toyota,Grand Highlander,2024,foreign used,automatic,"₦ 130,400,000"
Toyota Camry 2007 Gray,Toyota,Camry,2007,local used,automatic,"₦ 7,250,000"
Lexus ES 350 FWD 2014 Black,Lexus,ES 350,2014,local used,automatic,"₦ 16,500,000"
Lexus ES 350 FWD 2016 Burgundy,Lexus,ES 350,2016,foreign used,automatic,"₦ 32,000,000"
Honda Accord 2007 Silver,Honda,Accord,2007,local used,automatic,"₦ 3,900,000"
Honda Pilot Touring w/RES/Navi 4WD (3.5L 6cyl 5A) 2013 Gray,Honda,Pilot Touring,2013,foreign used,automatic,"₦ 14,500,000"
